z,DL_model,DL_LCDM,DeltaDL/DL
1.0955298450881905,2.289406278351415,2.291813130890656,-0.001050195806455541
1.0984907365614018,2.2966619231322865,2.2990858419652502,-0.0010542967942822968
1.1014516280346132,2.3039211319512725,2.306362193593002,-0.0010584034235866441
1.1044125195078245,2.3111839019807223,2.3136421827137514,-0.0010625155226663934
1.1073734109810358,2.318450230388287,2.320925806264113,-0.0010666329225797017
1.1103343024542471,2.3257201143370354,2.328213061177576,-0.0010707554570971712
1.1132951939274585,2.332993550985572,2.335503944384611,-0.0010748829626578112
1.1162560854006698,2.340270537488149,2.342798452812769,-0.0010790152783246231
1.119216976873881,2.34755107099478,2.3500965833867817,-0.0010831522457401884
1.1221778683470924,2.3548351486513486,2.3573983330286574,-0.0010872937090847124
1.1251387598203038,2.3621227675997183,2.364703698657779,-0.0010914395150334695
1.128099651293515,2.369413924977842,2.3720126771910017,-0.0010955895127159048
1.1310605427667264,2.376708617919866,2.379325265542744,-0.0010997435536754334
1.1340214342399377,2.3840068435562376,2.3866414606250803,-0.0011039014918280553
1.136982325713149,2.391308599013803,2.3939612593478343,-0.001108063183425939
1.1399432171863604,2.3986138814159172,2.4012846586186694,-0.0011122284870168043
1.1429041086595717,2.405922687882538,2.4086116553431753,-0.0011163972634078629
1.145865000132783,2.413235015530328,2.415942246424957,-0.0011205693756277876
1.1488258916059944,2.420550861472753,2.423276428765721,-0.001124744688890599
1.1517867830792057,2.427870222820178,2.430614199265363,-0.0011289230705616147
1.154747674552417,2.4351930966799613,2.437955554822048,-0.0011331043901201398
1.1577085660256283,2.4425194801565504,2.4453004923322954,-0.0011372885191269512
1.1606694574988397,2.449849370351573,2.45264900869106,-0.0011414753311894251
1.163630348972051,2.4571827643639303,2.460001100791814,-0.0011456647019290388
1.1665912404452623,2.464519659289887,2.467356765526626,-0.0011498565089486925
1.1695521319184736,2.4718600522231573,2.4747159997862385,-0.0011540506318009234
1.172513023391685,2.4792039402549957,2.4820788004601453,-0.0011582469519568182
1.1754739148648963,2.486551256412335,2.4894451044086843,-0.0011624470012311318
1.1784348063381076,2.4939017953293905,2.4968147188061702,-0.001166655841476506
1.181395697811319,2.501255416301676,2.504187511404117,-0.0011708768169670185
1.1843565892845302,2.5086121178128526,2.5115634803742157,-0.0011751096814496345
1.1873174807577416,2.515971898335265,2.51894262387889,-0.0011793541922961754
1.190278372230953,2.5233347563300996,2.526324940071442,-0.0011836101104466912
1.1932392637041642,2.530700690247551,2.533710427096195,-0.0011878772003528762
1.1962001551773755,2.5380696985269813,2.5410990830886364,-0.0011921552299224009
1.1991610466505869,2.5454417795970814,2.5484909061755605,-0.0011964439704651873
1.2021219381237982,2.552816931876026,2.5558858944752054,-0.001200743196640032
1.2050828295970095,2.5601951537716263,2.5632840460973885,-0.0012050526864024304
1.2080437210702208,2.5675764436814865,2.570685359143645,-0.0012093722209528927
1.2110046125434322,2.5749607999931543,2.5780898317073606,-0.0012137015846860864
1.2139655040166435,2.5823482210842688,2.5854974618739024,-0.0012180405651418217
1.2169263954898548,2.5897387053227083,2.592908247720751,-0.0012223889529561288
1.2198872869630661,2.597132251066736,2.6003221873176274,-0.0012267465418129432
1.2228481784362775,2.604528856665145,2.6077392787266227,-0.0012311131283972345
1.2258090699094888,2.611928520457399,2.615159520002322,-0.001235488512348878
1.2287699613827001,2.619331240773773,2.622582909191929,-0.0012398724962169115
1.2317308528559114,2.6267370159354915,2.6300094443353874,-0.0012442648854148499
1.2346917443291228,2.634145844254866,2.637439123465505,-0.0012486654881768667
1.237652635802334,2.6415577240354313,2.6448719446080706,-0.0012530741155146626
1.2406135272755454,2.6489726535720775,2.652307905781971,-0.0012574905811738334
1.2435744187487567,2.6563906311511807,2.659747004999312,-0.001261914701594757
1.246535310221968,2.663811655050738,2.6671892402655297,-0.0012663462958689231
1.2494962016951794,2.671235723540493,2.6746346095795066,-0.0012707851856997622
1.2524570931683907,2.6786628348820622,2.682083110933682,-0.0012752311953632494
1.255417984641602,2.686092987329063,2.689534742314163,-0.0012796841516681226
1.2583788761148134,2.6935261791272365,2.6969895017008385,-0.0012841438839186895
1.2613397675880247,2.700962408514572,2.704447387067482,-0.0012886102238760693
1.2643006590612362,2.708401673721426,2.71190839638186,-0.001293083005721175
1.2672615505344476,2.715843972970642,2.7193725276058394,-0.001297562066019728
1.2702224420076589,2.7232893044776696,2.7268397786954903,-0.0013020472436848728
1.2731833334808702,2.730737666450684,2.7343101476011897,-0.001306538379941986
1.2761442249540815,2.7381890570906964,2.7417836322677247,-0.0013110353182957978
1.2791051164272929,2.7456434745916702,2.7492602306343894,-0.00131553790449462
1.2820660079005042,2.7531009171406353,2.756739940635087,-0.001320045986497204
1.2850268993737155,2.7605613829177975,2.764222760198428,-0.0013245594144401008
1.2879877908469268,2.768024870096649,2.771708687247826,-0.001329078040605668
1.2909486823201382,2.775491376844077,2.7791977197015942,-0.0013336017193894387
1.2939095737933495,2.7829609013204712,2.7866898554730386,-0.0013381303072689324
1.2968704652665608,2.7904334416798293,2.7941850924705536,-0.0013426636627737272
1.2998313567397721,2.797908996069864,2.801683428597713,-0.0013472016464537537
1.3027922482129835,2.8053875626321036,2.8091848617533612,-0.0013517441208505928
1.3057531396861948,2.812869139501994,2.8166893898317027,-0.0013562909504682497
1.308714031159406,2.8203537248090043,2.8241970107223926,-0.0013608420017430997
1.3116749226326174,2.8278413166767224,2.831707722310623,-0.0013653971430164756
1.3146358141058287,2.8353319132229537,2.8392215224772106,-0.0013699562445071858
1.31759670557904,2.842825512559821,2.846738409098682,-0.001374519178282876
1.3205575970522514,2.8503221127938594,2.8542583800473578,-0.001379085818233832
1.3235184885254627,2.8578217120261122,2.861781433191439,-0.0013836560400459232
1.326479379998674,2.865324308352223,2.8693075663950856,-0.001388229721175179
1.3294402714718854,2.8728298998625306,2.8768367775185,-0.0013928067408210353
1.3324011629450967,2.8803384846421602,2.884369064418011,-0.0013973869799022768
1.335362054418308,2.887850060771114,2.8919044249461474,-0.0014019703210311808
1.3383229458915193,2.8953646263243615,2.89944285695172,-0.0014065566484886432
1.3412838373647307,2.902882179371925,2.9069843582798995,-0.0014111458482019559
1.344244728837942,2.9104027179789727,2.9145289267722934,-0.0014157378077184822
1.3472056203111533,2.9179262402059,2.922076560267021,-0.0014203324161847276
1.3501665117843646,2.925452744108417,2.9296272565987866,-0.001424929564321465
1.353127403257576,2.9329822277376327,2.9371810135989582,-0.0014295291444025365
1.3560882947307873,2.9405146891401386,2.944737829095636,-0.0014341310502315506
1.3590491862039986,2.948050126358092,2.9522977009137286,-0.00143873517712056
1.36201007767721,2.955588537429294,2.9598606268750207,-0.0014433414218685927
1.3649709691504213,2.9631299203872734,2.967426604798245,-0.0014479496827398907
1.3679318606236326,2.970674273261366,2.9749956324991524,-0.0014525598594430473
1.370892752096844,2.9782215492334165,2.982567666653524,-0.0014571731158689086
1.3738536435700552,2.9857715436846752,2.990142519169976,-0.0014617950339417495
1.3768145350432666,2.9933240973718678,2.9977200435674236,-0.001466429863918999
1.3797754265164779,3.0008792096590566,3.005300238858149,-0.0014710773792012256
1.3827363179896892,3.008436879897988,3.0128831040443234,-0.0014757373561447118
1.3856972094629005,3.0159971074282357,3.0204686381181367,-0.0014804095740212535
1.3886581009361119,3.0235598915773485,3.0280568400619208,-0.001485093814976179
1.3916189924093232,3.0311252316609956,3.035647708848277,-0.0014897898639882712
1.3945798838825345,3.0386931269831052,3.043241243440199,-0.0014944975088312736
1.3975407753557458,3.046263576836005,3.050837442791193,-0.0014992165400341876
1.4005016668289572,3.0538365805005614,3.0584363058453983,-0.0015039467508431391
1.4034625583021685,3.061412137246318,3.0660378315377086,-0.0015086879371839187
1.4064234497753798,3.068990246331632,3.073642018793889,-0.0015134398976243198
1.4093843412485911,3.076570907003801,3.0812488665306907,-0.0015182024333388736
1.4123452327218025,3.0841541184992054,3.0888583736559667,-0.0015229753480711936
1.4153061241950138,3.0917398800434337,3.096470539068789,-0.0015277584481001348
1.418267015668225,3.0993281908514136,3.104085361659559,-0.0015325515422044218
1.4212279071414364,3.1069190501275403,3.111702840310116,-0.0015373544416274717
1.4241887986146478,3.114512457065803,3.1193229738938513,-0.0015421669600449773
1.427149690087859,3.122108410849911,3.126945761275816,-0.0015469889135305206
1.4301105815610704,3.1297069106534177,3.1345712013128297,-0.0015518201205239168
1.4330714730342817,3.137307955639842,3.142199292853584,-0.001556660401797594
1.436032364507493,3.1449115449627913,3.14983003473875,-0.0015615095804261004
1.4389932559807044,3.15251767776608,3.157463425801083,-0.0015663674817541987
1.4419541474539157,3.1601263531838506,3.1650994648655266,-0.001571233933366234
1.444915038927127,3.1677375703406883,3.172738150749309,-0.0015761087650550745
1.4478759304003384,3.175351328351738,3.180379482262048,-0.001580991808793146
1.4508368218735497,3.1829676263228204,3.1880234582058535,-0.0015858828987031556
1.453797713346761,3.1905864633505447,3.1956700773754205,-0.0015907818710280994
1.4567586048199723,3.1982078385224195,3.2033193385581282,-0.0015956885641034725
1.4597194962931836,3.205831750916966,3.210971240534137,-0.0016006028183286041
1.462680387766395,3.2134581996038274,3.2186257820764848,-0.0016055244761394767
1.4656412792396063,3.2210871836438786,3.2262829619511812,-0.00161045338198122
1.4686021707128176,3.22871870208933,3.2339427789172968,-0.0016153893822808331
1.471563062186029,3.2363527539838364,3.2416052317270596,-0.0016203323254216332
1.4745239536592403,3.2439893383626037,3.2492703191259467,-0.0016252820617164035
1.4774848451324516,3.2516284542524927,3.2569380398527716,-0.0016302384433813056
1.480445736605663,3.259270100672117,3.264608392639773,-0.0016352013245114936
1.4834066280788742,3.26691427663195,3.2722813762127063,-0.0016401705610560955
1.4863675195520856,3.274560981134425,3.2799569892909304,-0.0016451460107932544
1.489328411025297,3.2822102131740336,3.2876352305874907,-0.0016501275333053599
1.4922893024985082,3.289861971737424,3.2953160988092076,-0.001655114989956353
1.4952501939717195,3.2975162558034987,3.302999592656759,-0.0016601082438674458
1.4982110854449309,3.3051730643435118,3.310685710824766,-0.0016651071598943606
1.5011719769181422,3.3128323963211654,3.318374452001875,-0.001670111604603929
1.5041328683913535,3.320494250692699,3.326065814870836,-0.0016751214462523295
1.5070937598645648,3.3281586264069887,3.333759798108588,-0.0016801365547622713
1.5100546513377762,3.3358255224056363,3.341456400386336,-0.0016851568017014033
1.5130155428109875,3.3434949376230625,3.3491556203696335,-0.0016901820602610001
1.5159764342841988,3.3511668709865945,3.356857456718456,-0.0016952122052345249
1.5189373257574101,3.358841321416557,3.3645619080872806,-0.0017002471129965986
1.5218982172306215,3.366518287826362,3.372268973125163,-0.0017052866614823683
1.5248591087038328,3.3741977691225946,3.3799786504758154,-0.0017103307301680572
1.5278200001770441,3.3818797642050997,3.3876909387776744,-0.0017153792000492764
1.5307808916502554,3.3895642719670662,3.395405836663982,-0.0017204319536232669
1.5337417831234668,3.397251291295117,3.403123342762856,-0.0017254888748674568
1.536702674596678,3.404940821069386,3.410843455697364,-0.001730549849222323
1.5396635660698894,3.4126328601636065,3.4185661740855906,-0.0017356147635700554
1.5426244575431007,3.4203274074451873,3.426291496540714,-0.0017406835062189294
1.545585349016312,3.4280244617753013,3.434019421671073,-0.0017457559668821862
1.5485462404895234,3.4357240220089613,3.441749948080238,-0.001750832036661438
1.5515071319627347,3.4434260869950974,3.4494830743670772,-0.0017559116080287335
1.554468023435946,3.4511306555766406,3.457218799125826,-0.001760994574808206
1.5574289149091574,3.4588377265905974,3.464957120946156,-0.0017660808321597436
1.5603898063823687,3.4665472988681287,3.472698038413238,-0.0017711702765610738
1.56335069785558,3.4742593712346226,3.48044155010781,-0.0017762628057913469
1.5663115893287913,3.481973942509772,3.4881876546062403,-0.0017813583189146649
1.5692724808020027,3.4896910115076514,3.4959363504805947,-0.0017864567162628017
1.572233372275214,3.4974105770367867,3.5036876362986984,-0.0017915578994201619
1.5751942637484253,3.5051326379002288,3.511441510624198,-0.0017966617712074097
1.5781551552216366,3.5128571928956265,3.519197972016625,-0.0018017682356656758
1.581116046694848,3.5205842408153,3.5269570190314568,-0.0018068771980404542
1.5840769381680593,3.528313780446308,3.53471865022018,-0.001811988564768336
1.5870378296412706,3.536045810570519,3.542482864130347,-0.0018171022434595185
1.589998721114482,3.5437803299646795,3.5502496593056363,-0.0018222181428846525
1.5929596125876933,3.5515173374004867,3.5580190342859153,-0.001827336172959355
1.5959205040609046,3.5592568316446505,3.565790987607295,-0.0018324562447304075
1.598881395534116,3.5669988114589635,3.5735655178021863,-0.0018375782703605016
1.6018422870073272,3.5747432756003668,3.5813426233993617,-0.001842702163115281
1.6048031784805386,3.5824902228210154,3.5891223029240096,-0.0018478278373492993
1.6077640699537499,3.590239651868345,3.59690455489779,-0.0018529552084915332
1.6107249614269612,3.597991561485132,3.604689377838889,-0.0018580841930331642
1.6136858529001725,3.605745950409561,3.612476770262076,-0.0018632147085132916
1.6166467443733838,3.613502689470142,3.620266616998614,-0.0018683506614437541
1.6196076358465952,3.621261572129625,3.628058734103443,-0.0018734983284381078
1.6225685273198065,3.629022520458639,3.635853051917945,-0.0018786599353081848
1.6255294187930178,3.6367855344736935,3.6436495700580194,-0.0018838352734938263
1.6284903102662291,3.6445506141793693,3.6514482881299983,-0.0018890241368203769
1.6314512017394405,3.6523177595684344,3.6592492057307484,-0.0018942263214701718
1.6344120932126518,3.6600869706219634,3.6670523224477676,-0.0018994416259527937
1.6373729846858631,3.667858247309457,3.674857637859288,-0.0019046698510770134
1.6403338761590744,3.675631589588961,3.6826651515343736,-0.001909910799922224
1.6432947676322858,3.6834069974071775,3.6904748630330175,-0.001915164277810939
1.646255659105497,3.6911844706995818,3.698286771906237,-0.0019204300922814976
1.6492165505787084,3.6989640093905356,3.7061008776961692,-0.0019257080530603779
1.6521774420519197,3.7067456133934007,3.7139171799361677,-0.001930997972036151
1.655138333525131,3.714529282610649,3.7217356781508926,-0.001936299663232436
1.6580992249983424,3.72231501693397,3.729556371856406,-0.0019416129427833157
1.6610601164715537,3.7301028162443832,3.7373792605602607,-0.0019469376289059546
1.664021007944765,3.7378926804123456,3.7452043437615936,-0.001952273541876859
1.6669818994179764,3.745684609297858,3.753031620951214,-0.0019576205040056954
1.6699427908911877,3.7534786027505693,3.7608610916116927,-0.0019629783396120175
1.672903682364399,3.761274660609881,3.768692755217449,-0.001968346875000256
1.6758645738376103,3.7690727827050536,3.776526611234841,-0.001973725938435831
1.6788254653108217,3.7768729688553093,3.7843626591222472,-0.00197911536012119
1.681786356784033,3.7846752188699293,3.792200898330156,-0.0019845149721736425
1.6847472482572443,3.792479532548357,3.8000413283012455,-0.001989924608601242
1.6877081397304556,3.8002859096802992,3.8078839484704736,-0.0019953441052809216
1.690669031203667,3.808094350045822,3.8157287582651556,-0.002000773299935606
1.6936299226768783,3.8159048534154505,3.823575757105048,-0.0020062120321124037
1.6965908141500896,3.823717419550261,3.8314249444024284,-0.0020116601431610518
1.699551705623301,3.831532048201984,3.839276319562179,-0.0020171174762117906
1.7025125970965123,3.839348739113093,3.8471298819818642,-0.0020225838761551212
1.7054734885697236,3.8471674920169012,3.854985631051809,-0.002028059189620061
1.708434380042935,3.854988306637651,3.862843566155176,-0.0020335432649537986
1.7113952715161462,3.8628111826906117,3.8707036866680453,-0.0020390359522011224
1.7143561629893576,3.870636119882166,3.8785659919594915,-0.0020445371030851185
1.7173170544625689,3.878463117909902,3.8864304813916557,-0.0020500465709863682
1.7202779459357802,3.8862921764626983,3.8942971543198226,-0.0020555642109243285
1.7232388374089915,3.8941232952208216,3.9021660100924964,-0.002061089879536982
1.7261997288822029,3.901956473856006,3.9100370480514712,-0.0020666234350623135
1.7291606203554142,3.9097917120315437,3.9179102675319064,-0.002072164737319766
1.7321215118286255,3.9176290094023662,3.925785667862396,-0.0020777136476915698
1.7350824033018368,3.9254683656151377,3.933663248365043,-0.002083270029103601
1.7380432947750482,3.933309780308331,3.9415430083555294,-0.002088833746008937
1.7410041862482595,3.941153253112314,3.949424947143184,-0.00209440466436845
1.7439650777214708,3.9489987836494347,3.957309064031053,-0.002099982651633745
1.7469259691946821,3.9568463715340996,3.96519535831597,-0.002105567576729959
1.7498868606678935,3.9646960163728564,3.9730838292886235,-0.0021111593100387456
1.7528477521411048,3.972547717764472,3.980974476233622,-0.0021167577233810117
1.755808643614316,3.9804014753000136,3.988867298429563,-0.002122362690000284
1.7587695350875274,3.9882572885629304,3.996762295149097,-0.0021279740845457093
1.7617304265607387,3.996115157129125,4.004659465658997,-0.0021335917830571267
1.76469131803395,4.003975080567035,4.0125588092202165,-0.0021392156629473197
1.7676522095071614,4.011837058437708,4.020460325087958,-0.002144845602987443
1.770613100980373,4.019701090294879,4.028364012511739,-0.002150481483290516
1.7735739924535843,4.02756717568504,4.036269870735448,-0.0021561231852968658
1.7765348839267956,4.035435314147523,4.044177898997412,-0.002161770591757741
1.779495775400007,4.043305505214564,4.052088096530457,-0.002167423586721418
1.7824566668732182,4.051177748411383,4.060000462561965,-0.0021730820555166132
1.7854175583464296,4.059052043256253,4.067914996313943,-0.0021787458847397816
1.788378449819641,4.066928389260572,4.075831697003076,-0.0021844149622395133
1.7913393412928522,4.074806785928932,4.083750563840785,-0.0021900891771021815
1.7943002327660635,4.082687232759192,4.091671596033294,-0.002195768419638398
1.7972611242392749,4.090569729242545,4.099594792781678,-0.0022014525813683202
1.8002220157124862,4.098454274863588,4.10752015328193,-0.002207141555008192
1.8031829071856975,4.10634086910039,4.115447676725012,-0.0022128352344570374
1.8061437986589088,4.114229511424557,4.123377362296909,-0.0022185335147828483
1.8091046901321202,4.1221202013013025,4.131309209178696,-0.0022242362922091346
1.8120655816053315,4.130012938189514,4.139243216546581,-0.0022299434641020514
1.8150264730785428,4.137907721541812,4.147179383571968,-0.0022356549289580933
1.8179873645517541,4.145804550804622,4.155117709421507,-0.00224137058638978
1.8209482560249655,4.153703425418235,4.16305819325715,-0.002247090337114911
1.8239091474981768,4.161604344816873,4.171000834236207,-0.00225281408294274
1.826870038971388,4.169507308428751,4.178945631511389,-0.0022585417267617894
1.8298309304445994,4.177412315676139,4.186892584230871,-0.002264273172528423
1.8327918219178108,4.185319365975423,4.194841691538339,-0.002270008325254278
1.835752713391022,4.193228458737173,4.202792952573042,-0.002275747090994245
1.8387136048642334,4.201139593366193,4.210746366469842,-0.002281489376835428
1.8416744963374447,4.2090527692615884,4.218701932359266,-0.0022872350908851634
1.844635387810656,4.216967985816824,4.226659649367553,-0.002292984142259795
1.8475962792838674,4.224885242419784,4.234619516616709,-0.002298736441072733
1.8505571707570787,4.232804538452828,4.242581533224548,-0.0023044918984241013
1.85351806223029,4.240725873292847,4.2505456983047445,-0.0023102504263896586
1.8564789537035014,4.24864924631133,4.258512010966885,-0.0023160119380092096
1.8594398451767127,4.25657465687441,4.26648047031651,-0.002321776347277012
1.862400736649924,4.264502104342926,4.274451075455162,-0.0023275435691299993
1.8653616281231353,4.272431588072476,4.282423825480436,-0.0023333135194386107
1.8683225195963467,4.2803631074134785,4.29039871948602,-0.002339086114994827
1.871283411069558,4.288296661711218,4.298375756561745,-0.002344861273503214
1.8742443025427693,4.296232250305905,4.306354935793628,-0.002350638913570626
1.8772051940159806,4.304169872532729,4.3143362562639185,-0.002356418954695387
1.880166085489192,4.312109527721909,4.322319717051142,-0.002362201317259059
1.8831269769624033,4.320051215198754,4.330305317230146,-0.0023679859225148037
1.8860878684356146,4.327994934283702,4.338293055872138,-0.0023737726925793508
1.889048759908826,4.335940684292383,4.346282932044735,-0.002379561550422791
1.8920096513820372,4.343888464535666,4.354274944812004,-0.002385352419858893
1.8949705428552486,4.351838274319711,4.362269093234503,-0.002391145225536326
1.89793143432846,4.359790112946017,4.370265376369325,-0.0023969398929293705
1.9008923258016712,4.367743979711473,4.378263793270137,-0.0024027363483293237
1.9038532172748825,4.375699873908409,4.386264342987227,-0.002408534518834583
1.9068141087480939,4.383657794824643,4.394267024567537,-0.002414334332342446
1.9097750002213052,4.391617741743529,4.402271837054708,-0.0024201357175405868
1.9127358916945165,4.399579713944006,4.410278779489119,-0.002425938603897619
1.9156967831677278,4.407543710700646,4.418287850907928,-0.002431742921655556
1.9186576746409392,4.415509731283703,4.426299050345111,-0.0024375486018205473
1.9216185661141505,4.423477774959152,4.434312376831498,-0.002443355576155311
1.9245794575873618,4.431447840988744,4.442327829394813,-0.0024491637771702403
1.9275403490605731,4.4394199286300475,4.450345407059715,-0.0024549731381155993
1.9305012405337845,4.447394037136495,4.458365108847834,-0.002460783592973799
1.9334621320069958,4.455370065626171,4.46638684909095,-0.0024665985811375087
1.9364230234802071,4.463347800336561,4.474410446633886,-0.0024724254578940923
1.9393839149534184,4.4713271282495874,4.482435805503457,-0.0024782680078164086
1.9423448064266298,4.479308049859481,4.490462925724954,-0.0024841260355518767
1.945305697899841,4.48729056564971,4.498491807315472,-0.002489999347680559
1.9482665893730524,4.495274676093076,4.5065224502839865,-0.0024958877526953627
1.9512274808462637,4.5032603816518035,4.514554854631432,-0.0025017910609816587
1.954188372319475,4.511247682777632,4.522589020350769,-0.002507709084797106
1.9571492637926864,4.5192365799119045,4.530624947427055,-0.0025136416382507023
1.9601101552658977,4.527227073485661,4.538662635837517,-0.0025195885372841943
1.963071046739109,4.535219163919723,4.546702085551628,-0.0025255495996526997
1.9660319382123204,4.543212851624787,4.554743296531166,-0.0025315246449037704
1.9689928296855317,4.551208137001504,4.5627862687302905,-0.002537513494360562
1.971953721158743,4.559205020440574,4.570831002095609,-0.0025435159711012763
1.9749146126319543,4.567203502322825,4.578877496566246,-0.0025495318999417295
1.9778755041051657,4.575203583019307,4.586925752073911,-0.0025555611074157625
1.980836395578377,4.5832052628913615,4.594975768542959,-0.002561603421758561
1.9837972870515883,4.591208542290719,4.603027545890465,-0.002567658672887627
1.9867581785247996,4.5992134215595755,4.611081084026289,-0.002573726692385671
1.989719069998011,4.607219901030676,4.619136382853133,-0.002579807313482529
1.9926799614712223,4.615227981027392,4.627193442266614,-0.00258590037103802
1.9956408529444336,4.623237661863807,4.635252262155322,-0.0025920057015253583
1.998601744417645,4.631248943844794,4.643312842400888,-0.002598123143013579
2.0015626358908563,4.639261827266094,4.651375182878044,-0.002604252535151287
2.0045235273640674,4.647276312414394,4.6594392834546845,-0.002610393719149992
2.007484418837279,4.65529239956741,4.667505143991933,-0.0026165465377674148
2.01044531031049,4.663310088993951,4.675572764344193,-0.0026227108352921036
2.0134062017837016,4.671329380954013,4.683642144359222,-0.002628886457527053
2.0163670932569127,4.67935027569884,4.691713283878179,-0.0026350732517736843
2.019327984730124,4.687372773471008,4.699786182735693,-0.002641271066816727
2.0222888762033358,4.695396874504491,4.707860840759917,-0.0026474797529092565
2.025249767676547,4.703422579024743,4.715937257772587,-0.0026536991617558013
2.0282106591497584,4.711449887248767,4.7240154335890825,-0.002659929146499186
2.0311715506229695,4.719478799385185,4.732095368018481,-0.002666169561704879
2.034132442096181,4.727509315634318,4.740177060863618,-0.0026724202633460446
2.037093333569392,4.735541436188243,4.748260511921138,-0.0026786811087895026
2.0400542250426037,4.74357516123088,4.756345720981558,-0.002684951956781245
2.043015116515815,4.751610490938048,4.764432687829314,-0.0026912326674317375
2.0459760079890263,4.759647425477543,4.772521412242827,-0.002697523102203022
2.0489368994622374,4.7676859650092025,4.7806118939945454,-0.002703823123893541
2.051897790935449,4.7757261096849755,4.7887041328510085,-0.0027101325966251365
2.05485868240866,4.783767859648986,4.796798128572895,-0.002716451385830181
2.0578195738818716,4.791811215037609,4.8048938809150785,-0.0027227793582358718
2.0607804653550827,4.799856175979523,4.812991389626675,-0.002729116381854026
2.0637413568282943,4.807902742595789,4.821090654451106,-0.002735462325965814
2.0667022483015054,4.815950914999905,4.829191675126135,-0.0027418170611097684
2.069663139774717,4.824000693297883,4.837294451383936,-0.0027481804590684324
2.072624031247928,4.832052077588297,4.845398982951127,-0.002754552392856059
2.0755849227211396,4.84010506796236,4.853505269548834,-0.0027609327367064175
2.0785458141943507,4.848159664503979,4.861613310892731,-0.0027673213660594463
2.0815067056675622,4.856215867289824,4.8697231066931,-0.0027737181575502104
2.0844675971407733,4.864273676389381,4.877834656654867,-0.002780122988995789
2.087428488613985,4.8723330918650225,4.885947960477663,-0.0027865357393839114
2.090389380087196,4.880394113772059,4.8940630178558635,-0.0027929562888613473
2.0933502715604075,4.888456742158812,4.902179828478642,-0.002799384518721127
2.0963111630336186,4.896520977066657,4.910298392030013,-0.0028058203113926075
2.09927205450683,4.904586818530098,4.918418708188882,-0.0028122635504281867
2.1022329459800413,4.912654266576816,4.92654077662909,-0.0028187141204941194
2.105193837453253,4.920723321227733,4.934664597019465,-0.002825171907357631
2.108154728926464,4.928793982497067,4.942790169023854,-0.0028316367978759574
2.1111156203996755,4.93686625039239,4.950917492301189,-0.00283810867998691
2.1140765118728866,4.944940124914682,4.959046566505512,-0.0028445874426966736
2.117037403346098,4.953015606058395,4.967177391286034,-0.0028510729760694983
2.1199982948193092,4.9610926938115,4.97530996628717,-0.0028575651712167806
2.122959186292521,4.969171388155546,4.983444291148589,-0.002864063920287837
2.125920077765732,4.977251689065714,4.991580365505253,-0.002870569116458287
2.1288809692389434,4.985333596510874,4.999718188987463,-0.0028770806539201283
2.1318418607121545,4.993417110453634,5.007857761220901,-0.002883598427872801
2.134802752185366,5.0015022308504,5.015999081826672,-0.002890122334510783
2.137763643658577,5.0095889576514185,5.024142150421344,-0.0028966522710160833
2.1407245351317887,5.017677290800845,5.032286966616997,-0.002903188135547437
2.143685426605,5.025767230236776,5.040433530021251,-0.0029097298272303196
2.1466463180782114,5.033858775891322,5.048581840237323,-0.0029162772461480925
2.1496072095514225,5.041951927690639,5.056731896864054,-0.00292283029333254
2.152568101024634,5.050046685554994,5.064883699495958,-0.002929388870753432
2.155528992497845,5.058143049398806,5.073037247723257,-0.002935952881310985
2.1584898839710567,5.066241019130703,5.081192541131923,-0.0029425222288249
2.161450775444268,5.074340594653564,5.0893495793037165,-0.002949096818027156
2.1644116669174793,5.082441775864576,5.0975083618162245,-0.002955676554551044
2.1673725583906904,5.090544562655275,5.1056688882429,-0.002962261344924471
2.170333449863902,5.0986489549116,5.113831158153103,-0.002968851096559502
2.173294341337113,5.106754952513938,5.121995171112131,-0.002975445717744258
2.1762552328103246,5.114862555337174,5.130160926681266,-0.0029820451176350462
2.1792161242835357,5.1229717632507334,5.138328424417803,-0.0029886492062463337
2.1821770157567473,5.131082576118634,5.1464976638750946,-0.002995257894444241
2.1851379072299584,5.139194993799526,5.154668644602579,-0.0030018710939364954
2.18809879870317,5.147309016146748,5.162841366145829,-0.0030084887172653805
2.191059690176381,5.155424643008359,5.171015828046571,-0.0030151106777992214
2.1940205816495926,5.163541874227196,5.1791920298427385,-0.003021736889724442
2.1969814731228037,5.17166070964091,5.187369971068494,-0.003028367268037539
2.199942364596015,5.179781149082016,5.195549651254274,-0.0030350017285372837
2.2029032560692263,5.187903192377934,5.203731069926813,-0.003041640187816493
2.205864147542438,5.196026839351033,5.21191422660919,-0.003048282563255737
2.208825039015649,5.204152089818673,5.220099120820853,-0.0030549287730138814
2.2117859304888605,5.212278943593254,5.22828575207766,-0.0030615787360217597
2.2147468219620716,5.220407400482248,5.236474119891908,-0.0030682323719747233
2.217707713435283,5.228537460288253,5.24466422377237,-0.0030748896013245743
2.2206686049084943,5.236669122809026,5.252856063224322,-0.003081550345272587
2.223629496381706,5.24480238783753,5.261049637749586,-0.00308821452576259
2.226590387854917,5.252937255161966,5.269244946846552,-0.003094882065474107
2.2295512793281285,5.261073724565831,5.277441990010217,-0.003101552887813878
2.2325121708013396,5.26921179582794,5.2856407667322145,-0.003108226916910144
2.235473062274551,5.277351468722478,5.2938412765008485,-0.003114904077605801
