t,a,H,T,Tdot,rho_m,rho_T
43.04999999999969,578085944.9022853,0.46547744161290444,0.013614505595201956,-0.0008142913719784147,3.6234377842312055e-27,0.6500077459514846
43.09999999999969,591698031.5058078,0.46547742507434375,0.013573851799812938,-0.0008118616518865709,3.379073719701116e-27,0.650007699761524
43.149999999999686,605630638.9846196,0.46547740863436643,0.013533319309362425,-0.0008094391708491737,3.1511895363863097e-27,0.6500076538468949
43.19999999999968,619891314.5661162,0.4654773922923852,0.013492907762435518,-0.0008070239073639638,2.9386738326393087e-27,0.6500076082059572
43.24999999999968,634487783.190276,0.46547737604781625,0.01345261679869084,-0.0008046158399921511,2.7404901596773043e-27,0.6500075628370804
43.29999999999968,649427951.6942092,0.4654773599000792,0.013412446058857372,-0.0008022149473582295,2.5556719667621423e-27,0.6500075177386436
43.349999999999675,664719913.0952392,0.46547734384859724,0.013372395184731293,-0.0007998212081497928,2.3833178872775114e-27,0.6500074729090357
43.39999999999967,680371950.9748363,0.465477327892797,0.013332463819172828,-0.0007974346011173509,2.2225873427132016e-27,0.6500074283466554
43.44999999999967,696392543.965779,0.46547731203210824,0.013292651606103106,-0.0007950551050741462,2.072696443116762e-27,0.65000738404991
43.499999999999666,712790370.3449721,0.46547729626596457,0.01325295819050103,-0.0007926826988959714,1.932914164018765e-27,0.6500073400172176
43.54999999999966,729574312.7344122,0.4654772805938025,0.013213383218400156,-0.0007903173615209866,1.802558781186295e-27,0.6500072962470047
43.59999999999966,746753462.912844,0.4654772650150623,0.013173926336885574,-0.0007879590719495373,1.6809945458166913e-27,0.6500072527377077
43.64999999999966,764337126.7407159,0.4654772495291873,0.013134587194090806,-0.0007856078092439744,1.5676285839562583e-27,0.6500072094877719
43.699999999999655,782334829.2011025,0.46547723413562425,0.01309536543919471,-0.000783263552528472,1.4619080050221887e-27,0.6500071664956523
43.74999999999965,800756319.5593235,0.46547721883382326,0.013056260722418394,-0.000780926280988848,1.3633172053257721e-27,0.650007123759813
43.79999999999965,819611576.6440552,0.46547720362323747,0.01301727269502214,-0.0007785959738723843,1.271375353445993e-27,0.6500070812787266
43.849999999999646,838910814.2527941,0.46547718850332365,0.012978401009302329,-0.0007762726104876474,1.1856340451895218e-27,0.6500070390508761
43.89999999999964,858664486.6846025,0.4654771734735414,0.012939645318588386,-0.0007739561702043098,1.1056751167001787e-27,0.6500069970747521
43.94999999999964,878883294.4031307,0.46547715853335386,0.012901005277239733,-0.0007716466324529717,1.0311086050522776e-27,0.6500069553488551
43.99999999999964,899578189.8329859,0.46547714368222715,0.012862480540642736,-0.0007693439767249837,9.615708463815162e-28,0.6500069138716942
44.049999999999635,920760383.2925862,0.4654771289196307,0.012824070765207682,-0.0007670481825722689,8.9672270227789e-28,0.6500068726417876
44.09999999999963,942441349.0667133,0.46547711424503707,0.012785775608365751,-0.0007647592296071469,8.362479057906282e-28,0.6500068316576618
44.14999999999963,964632831.6220542,0.4654770996579219,0.012747594728566,-0.0007624770975021574,7.798515189785177e-28,0.6500067909178529
44.199999999999626,987346851.9690986,0.465477085157764,0.01270952778527236,-0.0007602017659898843,7.272584944829887e-28,0.6500067504209048
44.24999999999962,1010595714.1738375,0.4654770707440453,0.012671574438960628,-0.0007579332148627809,6.782123341086693e-28,0.6500067101653709
44.29999999999962,1034392012.022792,0.46547705641625087,0.012633734351115495,-0.0007556714239729948,6.324738378692218e-28,0.6500066701498127
44.34999999999962,1058748635.8449798,0.46547704217386854,0.01259600718422755,-0.0007534163732321941,5.898199373974812e-28,0.6500066303728002
44.399999999999615,1083678779.4945183,0.4654770280163896,0.012558392601790312,-0.0007511680426113933,5.500426080303688e-28,0.6500065908329123
44.44999999999961,1109195947.497644,0.46547701394330815,0.012520890268297275,-0.0007489264121407807,5.12947854262751e-28,0.6500065515287361
44.49999999999961,1135313962.3680212,0.46547699995412134,0.012483499849238945,-0.0007466914619095451,4.783547636222446e-28,0.6500065124588672
44.549999999999606,1162046972.0943015,0.46547698604832927,0.0124462210110999,-0.0007444631720657038,4.460946243506594e-28,0.6500064736219096
44.5999999999996,1189409457.8039913,0.46547697222543505,0.012409053421355842,-0.000742241522815931,4.160101025889568e-28,0.6500064350164754
44.6499999999996,1217416241.607778,0.4654769584849448,0.012371996748470688,-0.0007400264944253863,3.8795447505281193e-28,0.6500063966411851
44.6999999999996,1246082494.6285641,0.4654769448263676,0.012335050661893629,-0.0007378180672175444,3.617909134564898e-28,0.6500063584946677
44.749999999999595,1275423745.2195585,0.4654769312492152,0.012298214832056231,-0.000735616221574024,3.3739181719513336e-28,0.6500063205755598
44.79999999999959,1305455887.375877,0.46547691775300254,0.01226148893036953,-0.0007334209379344192,3.14638191030915e-28,0.6500062828825065
44.84999999999959,1336195189.3442082,0.4654769043372474,0.012224872629221136,-0.0007312321967961292,2.934190647479924e-28,0.650006245414161
44.89999999999959,1367658302.4352093,0.4654768910014703,0.012188365601972348,-0.0007290499787141897,2.736309519458947e-28,0.6500062081691841
44.949999999999584,1399862270.0434031,0.4654768777451948,0.012151967522955274,-0.0007268742643011051,2.5517734533184316e-28,0.6500061711462451
44.99999999999958,1432824536.8794665,0.4654768645679471,0.012115678067469963,-0.0007247050342266799,2.3796824605051996e-28,0.650006134344021
45.04999999999958,1466562958.4199057,0.4654768514692563,0.012079496911781548,-0.000722542269217852,2.2191972475580165e-28,0.6500060977611964
45.099999999999575,1501095810.579243,0.4654768384486545,0.012043423733117389,-0.000720385950058525,2.0695351228377806e-28,0.6500060613964644
45.14999999999957,1536441799.6099505,0.4654768255056762,0.012007458209664229,-0.0007182360575894029,1.9299661793075003e-28,0.6500060252485251
45.19999999999957,1572620072.2354946,0.4654768126398589,0.011971600020565359,-0.0007160925727078229,1.7998097347452555e-28,0.6500059893160869
45.24999999999957,1609650226.0219803,0.4654767998507429,0.011935848845917793,-0.0007139554763675907,1.6784310120288798e-28,0.6500059535978657
45.299999999999564,1647552319.9940135,0.46547678713787116,0.011900204366769446,-0.0007118247495788155,1.5652380433019453e-28,0.650005918092585
45.34999999999956,1686346885.500533,0.4654767745007893,0.01186466626511632,-0.000709700373407745,1.4596787829224941e-28,0.6500058827989759
45.39999999999956,1726054937.3364954,0.4654767619390458,0.011829234223899709,-0.0007075823289766017,1.3612384151142345e-28,0.6500058477157773
45.449999999999555,1766697985.126439,0.46547674945219164,0.011793907927003397,-0.0007054705974634193,1.2694368431894675e-28,0.6500058128417352
45.49999999999955,1808298044.976096,0.46547673703978076,0.011758687059250875,-0.0007033651601018792,1.1838263480985654e-28,0.6500057781756036
45.54999999999955,1850877651.398357,0.46547672470136936,0.011723571306402565,-0.0007012659981811484,1.1039894048866249e-28,0.6500057437161432
45.59999999999955,1894459869.5200572,0.46547671243651656,0.011688560355153043,-0.0006991730930457168,1.0295366464080522e-28,0.6500057094621225
45.649999999999544,1939068307.57619,0.4654767002447841,0.011653653893128281,-0.0006970864260952358,9.601049643680083e-29,0.6500056754123178
45.69999999999954,1984727129.6983173,0.4654766881257362,0.011618851608882895,-0.0006950059787843566,8.953557384294078e-29,0.6500056415655117
45.74999999999954,2031461069.0041068,0.4654766760789398,0.011584153191897397,-0.0006929317326225697,8.349731847487375e-29,0.6500056079204948
45.799999999999535,2079295440.9950833,0.4654766641039643,0.011549558332575455,-0.0006908636691740448,7.786628158864208e-29,0.6500055744760646
45.84999999999953,2128256157.2698543,0.4654766522003818,0.011515066722241164,-0.0006888017700574703,7.261500045806465e-29,0.6500055412310257
45.89999999999953,2178369739.5602345,0.46547664036776687,0.011480678053136328,-0.0006867460169458941,6.771786443801109e-29,0.6500055081841901
45.94999999999953,2229663334.097877,0.46547662860569655,0.011446392018417741,-0.0006846963915665648,6.315099006035205e-29,0.6500054753343767
45.999999999999524,2282164726.31919,0.4654766169137505,0.011412208312154483,-0.0006826528757007728,5.889210455342254e-29,0.6500054426804113
46.04999999999952,2335902355.9165072,0.4654766052915108,0.011378126629325221,-0.0006806154511836926,5.492043721691743e-29,0.6500054102211268
46.09999999999952,2390905332.2436614,0.4654765937385621,0.011344146665815522,-0.000678584099904225,5.121661812244973e-29,0.6500053779553632
46.149999999999515,2447203450.0843105,0.46547658225449157,0.011310268118415167,-0.0006765588038048396,4.776258364572915e-29,0.6500053458819673
46.19999999999951,2504827205.7915554,0.4654765708388886,0.011276490684815475,-0.0006745395448814188,4.4541488369637856e-29,0.6500053139997927
46.24999999999951,2563807813.8075914,0.46547655949134537,0.011242814063606643,-0.0006725263051831007,4.153762292855018e-29,0.6500052823076999
46.29999999999951,2624177223.572345,0.4654765482114561,0.01120923795427508,-0.0006705190668121237,3.8736337393219797e-29,0.6500052508045561
46.349999999999504,2685968136.830249,0.4654765369988178,0.011175762057200759,-0.0006685178119236713,3.6123969822578955e-29,0.6500052194892354
46.3999999999995,2749214025.3445425,0.4654765258530296,0.011142386073654574,-0.0006665225227257166,3.368777963399376e-29,0.6500051883606185
46.4499999999995,2813949149.028677,0.46547651477369323,0.011109109705795706,-0.0006645331814788681,3.141588546701951e-29,0.6500051574175928
46.499999999999496,2880208574.50466,0.46547650376041255,0.011075932656668988,-0.0006625497704962159,2.929720723761495e-29,0.6500051266590521
46.54999999999949,2948028194.0983887,0.465476492812794,0.011042854630202294,-0.0006605722721431775,2.7321412100211166e-29,0.6500050960838973
46.59999999999949,3017444745.2822566,0.46547648193044633,0.01100987533120392,-0.000658600668837345,2.5478864054090255e-29,0.6500050656910354
46.64999999999949,3088495830.575574,0.46547647111298046,0.010976994465359984,-0.0006566349430483323,2.37605769483017e-29,0.65000503547938
46.699999999999484,3161219937.9135737,0.4654764603600098,0.01094421173923182,-0.0006546750772976227,2.215817065591958e-29,0.6500050054478513
46.74999999999948,3235656461.4960423,0.46547644967115,0.010911526860253401,-0.0006527210541584171,2.066383020390072e-29,0.6500049755953758
46.79999999999948,3311845723.1268673,0.46547643904601893,0.010878939536728745,-0.0006507728562554826,1.9270267659218358e-29,0.6500049459208865
46.849999999999476,3389828994.0560594,0.4654764284842369,0.010846449477829348,-0.0006488304662650014,1.7970686585388606e-29,0.6500049164233227
46.89999999999947,3469648517.3360834,0.4654764179854263,0.010814056393591617,-0.0006468938669144203,1.6758748896042605e-29,0.65000488710163
